,id,name,dev,publisher,genre,language,tags,category,release,actual_price,discount,old_userscore,metascore,owners,followers
4525,/app/1168070,Mystery Solitaire The Arkham Spirits,"['Somer Games', '8floor']",['8floor'],['Casual'],"['English', 'French', 'German', 'Russian']","['Casual', 'Card Game', 'Adventure', 'Indie', 'Singleplayer']",['Single-player'],"['Dec 9, 2019']",['$0.49'],['90%'],[],[],"['0 - 20,000']",['34']
4526,/app/1171160,NUVAVULT,['Mim Hufford'],['Mim Hufford'],"['Indie', 'Strategy']",['English'],"['Indie', 'Strategy', 'Puzzle']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Nov 25, 2019']",['$1.49'],['50%'],[],[],"['0 - 20,000']",['25']
4527,/app/1206260,Pilfer,['Sokpop Collective'],['Sokpop Collective'],"['Adventure', 'Indie']",['English'],"['Indie', 'Adventure', 'Stealth', 'Exploration', 'Atmospheric', 'Dark']","['Single-player', 'Steam Achievements']","['Jul 3, 2019']",['$1.49'],['50%'],[],[],"['0 - 20,000']",['50']
4528,/app/1347580,シルヴァリオ トリニティ-Beyond the Horizon-,"['light', 'ARES Inc.']",['ARES Inc.'],['Adventure'],"['English', 'Not supported', 'Japanese']","['Adventure', 'Visual Novel', 'Choose Your Own Adventure', '2D', 'Fantasy', 'Sci-fi', 'Multiple Endings', 'Gore', 'Violent', 'Sexual Content', 'Singleplayer']",['Single-player'],"['Mar 28, 2019']",['$64.99'],[],[],[],"['0 - 20,000']",['191']
4529,/app/711700,Derpy Fight,"['Derpyland Productions', 'Valentin Bertolino']",['Valentin Bertolino'],"['Action', 'Casual', 'Indie', 'Massively Multiplayer']","['French', 'English']","['Action', 'Indie', 'Casual', 'Massively Multiplayer', 'Adventure', 'Retro', 'Puzzle-Platformer']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Full controller support', 'Stats', 'Steam Leaderboards', 'Remote Play Together']","['Feb 20, 2019']",['$4.99'],[],[],[],"['0 - 20,000']",['136']
4530,/app/972420,Houdini's Castle,"['Dikobraz Games', 'JoyBits Ltd.']",['JoyBits Ltd.'],"['Adventure', 'Casual', 'Indie']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Dutch']","['Adventure', 'Indie', 'Casual', 'Hidden Object']",['Single-player'],"['Feb 19, 2019']",['$2.74'],['75%'],[],[],"['0 - 20,000']",['55']
4531,/app/770850,DUNKYPUNG,['Nathan Meunier'],['Nathan Meunier'],['Indie'],['English'],"['Indie', 'Arcade', 'Fast-Paced', 'Difficult', 'Addictive']","['Single-player', 'Steam Achievements', 'Full controller support']","['Jan 7, 2019']",['$6.99'],[],[],[],"['0 - 20,000']",['31']
4532,/app/945590,Cliché - Critical Change,['Zeiva Inc'],['Zeiva Inc'],"['Adventure', 'Casual', 'Indie', 'Simulation']",['English'],"['Casual', 'Simulation', 'Adventure', 'Indie', 'Otome', 'Visual Novel', 'Romance', 'Anime', 'Singleplayer', 'Cute', 'Multiple Endings', 'Dating Sim', 'Comedy', 'Story Rich', 'Colorful', 'Choose Your Own Adventure', 'Family Friendly', 'Choices Matter', 'Female Protagonist', 'Fantasy']",['Single-player'],"['Mar 28, 2019']",['$11.69'],['35%'],[],[],"['0 - 20,000']",['443']
4533,/app/1008010,Spykebots,['Retroscope Games'],['Retroscope Games'],"['Action', 'Indie', 'Sports']",['English'],"['Sports', 'Action', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together']","['Jan 31, 2019']",['$10.99'],[],[],[],"['0 - 20,000']",['53']
4534,/app/1011240,Dragon Chase,['Ominous Entertainment'],['Ominous Entertainment'],"['Action', 'Indie']",['English'],"['Indie', 'Action', 'Violent', 'Gore', 'Runner', 'Survival', 'Dragons', 'Dark Humor', 'Singleplayer', 'Medieval', 'Atmospheric', 'Retro', 'Great Soundtrack', 'Casual', 'Adventure', 'Action-Adventure', 'Horror']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']","['Jan 31, 2019']",['$0.49'],['51%'],[],[],"['0 - 20,000']",['93']
4535,/app/974160,Stupid Cupid,['Shadow Factory'],['Shadow Factory'],"['Casual', 'Indie', 'Simulation', 'Early Access']",['English'],"['Casual', 'Indie', 'Early Access', 'Simulation', 'Arcade', 'Family Friendly', 'Colorful', 'Singleplayer', 'Funny', 'Comedy', 'VR', 'FPS', 'Action', 'Sandbox', 'First-Person', 'Fantasy', 'Puzzle', 'Cute']",['Single-player'],"['Mar 13, 2019']",['$5.99'],[],[],[],"['0 - 20,000']",['75']
4536,/app/969060,mikapyon,['NiYOtan'],['NiYOtan'],"['Action', 'Casual', 'Indie']","['English', 'Japanese']","['Action', 'Casual', 'Indie', 'Platformer', 'Difficult', 'Anime', '3D']","['Single-player', 'Steam Achievements', 'Partial Controller Support']","['Feb 22, 2019']",['$5.99'],[],[],[],"['0 - 20,000']",['57']
4537,/app/1018720,X-POINT,['Andrey Scanarri (Scanarri)'],['Andrey Scanarri (Scanarri)'],"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']","['English', 'Russian']","['Simulation', 'Strategy', 'Action', 'Adventure', 'Gore', 'Violent', 'Early Access', 'Nudity', 'Co-op', 'Online Co-Op', 'Grand Strategy', 'Sandbox', 'RTS', 'Shooter', 'Wargame', 'Real Time Tactics', 'Third-Person Shooter', 'Action RTS', '3D', 'Third Person']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements']","['Feb 26, 2019']",['$9.99'],['50%'],[],[],"['0 - 20,000']",['387']
4538,/app/1033580,Nano Driller,['Will Bowerman'],['Will Bowerman'],"['Action', 'Casual', 'Indie']",['English'],"['Action', 'Puzzle', '2D', 'Top-Down', 'Abstract', 'Atmospheric', 'Singleplayer', 'Short']","['Single-player', 'Steam Achievements', 'Full controller support']","['Mar 5, 2019']",['$0.99'],['50%'],[],[],"['20,000 - 50,000']",['22']
4539,/app/1015540,Sephirothic Stories,"['KEMCO', 'Exe Create Inc.']",['KEMCO'],"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['English', 'Japanese']","['RPG', 'Adventure', 'Indie', 'Strategy', 'Casual', 'JRPG', 'Anime', 'Visual Novel', 'Turn-Based', 'Fantasy', 'Story Rich', 'Old School', 'Retro', 'Singleplayer', 'Party-Based RPG']","['Single-player', 'Partial Controller Support']","['Mar 14, 2019']",['$7.49'],['50%'],[],[],"['0 - 20,000']",['424']
4540,/app/1029150,Totem Force,['Hosted Games'],['Hosted Games'],"['Adventure', 'Indie', 'RPG']",['English'],"['Adventure', 'Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']","['Apr 4, 2019']",['$2.99'],['40%'],[],[],"['0 - 20,000']",['54']
4541,/app/1012180,在线教育开发实习生 Elearning Development Intern,['Hao Game'],['Hao Game'],"['Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']","['English', 'Not supported', 'Simplified Chinese']","['Indie', 'Early Access', 'Casual', 'Simulation', 'RPG']",['Single-player'],"['Apr 1, 2019']",['$1.99'],[],[],[],"['0 - 20,000']",['94']
4542,/app/1065890,LOGistICAL 2: France,['Sacada'],['Sacada'],"['Casual', 'Indie', 'Strategy']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Russian']","['Casual', 'Strategy', 'Indie', 'Puzzle', 'Transportation', 'Education', 'Resource Management']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Apr 29, 2019']",['$4.99'],['50%'],[],[],"['0 - 20,000']",['51']
4543,/app/1072350,America's Retribution Term 2,['Ed Findlay'],['Ed Findlay'],"['Action', 'Indie']",['English'],"['Action', 'Indie', 'Gore', 'Violent']","['Single-player', 'Steam Achievements', 'Partial Controller Support']","['May 9, 2019']",['$5.99'],[],[],[],"['0 - 20,000']",['66']
4544,/app/1042130,Under Water : Abyss Survival VR,['Visual Light'],['Visual Light'],"['Action', 'Indie']",['English'],"['VR', 'FPS', ""Shoot 'Em Up"", 'Shooter', 'Survival Horror', 'Action-Adventure', 'First-Person', '3D', 'Horror', 'Psychological Horror', 'Simulation', 'Action', '6DOF', 'Mystery', 'Atmospheric', 'Combat', 'Singleplayer', 'Indie', 'VR Only']","['Single-player', 'Steam Achievements']","['May 14, 2019']",['$6.99'],['30%'],[],[],"['0 - 20,000']",['86']
4545,/app/958490,Titan shield,['Strok applications'],['Strok applications'],"['RPG', 'Strategy']",['English'],"['Strategy', 'RPG']","['Single-player', 'Steam Achievements']","['May 20, 2019']",['$4.99'],[],[],[],"['20,000 - 50,000']",['142']
4546,/app/1065410,That's Pretty Clever,['BrettspielWelt GmbH'],['BrettspielWelt GmbH'],"['Casual', 'Strategy']","['English', 'German']","['Strategy', 'Casual', 'Board Game']",['Single-player'],"['Jun 19, 2019']",['$4.99'],[],[],[],"['0 - 20,000']",['52']
4547,/app/1109880,Just Random Squares,['PN'],['PN'],"['Action', 'Indie', 'RPG']","['English', 'Polish']","['Bullet Hell', 'Indie', 'Action', 'RPG', 'Action Roguelike', 'Rogue-lite', ""Shoot 'Em Up"", 'Stylized', 'Shooter', '2D', 'Difficult', 'Singleplayer', 'Replay Value', 'Top-Down', 'Procedural Generation', 'Rogue-like']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Aug 23, 2019']",['$3.49'],['50%'],[],[],"['0 - 20,000']",['24']
4548,/app/1116700,Vermillion Watch: Parisian Pursuit Collector's Edition,"['Eipix Entertainment', 'Big Fish Games']",['Big Fish Games'],"['Adventure', 'Casual']",['English'],"['Adventure', 'Casual', 'Hidden Object']",['Single-player'],"['Jul 12, 2019']",['$4.99'],['50%'],[],[],"['0 - 20,000']",['28']
4549,/app/1068110,MPaliens,['Skull Box Games'],['Skull Box Games'],"['Action', 'Indie']",['English'],"['Action', 'Indie', 'Platformer', 'Local Co-Op', '4 Player Local', 'Co-op', 'Great Soundtrack', '2D', 'Pixel Graphics', 'Difficult', 'Co-op Campaign', 'Local Multiplayer', 'Controller', 'Adventure']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']","['Jul 27, 2019']",['$1.99'],[],[],[],"['0 - 20,000']",['38']
4550,/app/817980,Murderwave: Digital Slaughter,"['Austin Lewko', 'Lewkorp Digital Entertainment']",['Lewkorp Digital Entertainment'],"['Action', 'Casual', 'Indie', 'Early Access']",['English'],"['Action', 'Indie', 'Casual', 'Gore', 'Early Access', 'Violent']","['Single-player', 'Steam Achievements']","['Aug 8, 2019']",['$3.99'],[],[],[],"['0 - 20,000']",['24']
4551,/app/1127100,PamPam Kana Students,['PamPam Studio'],['PamPam Studio'],"['Casual', 'Indie']","['English', 'Japanese']","['Indie', 'Casual', 'Nudity']",['Single-player'],"['Jul 25, 2019']",['$1.99'],[],[],[],"['0 - 20,000']",['124']
4552,/app/1124810,Tower of the Alchemist,"['六零道长', 'JingtuStudio']",['JingtuStudio'],"['Action', 'Adventure', 'Indie', 'Strategy']","['English', 'Simplified Chinese']","['Action', 'Adventure', 'Indie', 'Strategy', 'RPGMaker']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Aug 8, 2019']",['$0.99'],[],[],[],"['0 - 20,000']",['30']
4553,/app/1133200,Escape Zolstar,['Robert Alvarez'],['Robert Alvarez'],"['Action', 'Adventure', 'Indie']",['English'],"['Metroidvania', '2D Platformer', 'Platformer', 'Nonlinear', '2D', 'Exploration', 'Minimalist', 'Side Scroller', 'Adventure', 'Action-Adventure', 'Action', 'Shooter', 'Short', 'Retro', 'Difficult', 'Singleplayer', 'Indie']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']","['Oct 9, 2019']",['$0.74'],['75%'],[],[],"['0 - 20,000']",['43']
4554,/app/1120600,From The Earth (프롬 더 어스),['Dexter Studios'],['Dexter Studios'],"['Casual', 'Indie']","['English', 'Korean']","['Indie', 'Casual', 'VR']",['Single-player'],"['Sep 4, 2019']",['$2.79'],['60%'],[],[],"['0 - 20,000']",['78']
4555,/app/1145970,Forest Home,"['Nextgen Reality Pty. Ltd.', 'The Binary Mill']",['Nextgen Reality Pty. Ltd.'],"['Casual', 'Indie', 'Strategy']",['English'],"['Casual', 'Indie', 'Strategy', 'Puzzle']","['Single-player', 'Partial Controller Support', 'Steam Cloud']","['Sep 19, 2019']",['$0.99'],['90%'],[],[],"['0 - 20,000']",['41']
4556,/app/1148080,Rainbow Pixel - Color by Number,"['Somer Games', '8floor']",['8floor'],['Casual'],"['English', 'French', 'German', 'Russian']",['Casual'],['Single-player'],"['Oct 1, 2019']",['$0.49'],['90%'],[],[],"['0 - 20,000']",['22']
4557,/app/945810,bayala - the game,"['Wild River Games', 'Independent Arts Software GmbH']",['Wild River Games'],"['Action', 'Adventure']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['Action', 'Adventure', 'Female Protagonist']",['Single-player'],"['Oct 24, 2019']",['$4.99'],['50%'],[],[],"['20,000 - 50,000']",['173']
4558,/app/1098730,Cursed Roots,['MastroBros'],['MastroBros'],"['Adventure', 'Indie']",['English'],"['Adventure', 'Indie', 'Violent', 'Gore', 'Horror', 'Point & Click', 'Singleplayer', 'Hand-drawn', 'Mystery', 'Dark', 'Atmospheric', 'Retro', 'Old School', '2D', 'Great Soundtrack', 'Puzzle', 'Zombies']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Oct 25, 2019']",['$7.99'],[],[],[],"['0 - 20,000']",['56']
4559,/app/1018080,Sneaker,['Threebeak'],['Threebeak'],"['Action', 'Adventure', 'Indie']",['English'],"['Action', 'Indie', 'Adventure']","['Single-player', 'Partial Controller Support']","['Oct 30, 2019']",['$11.99'],[],[],[],"['0 - 20,000']",['74']
4560,/app/1037970,I'm Hungry,"['Skywalker HK', 'Light Era Studio']",['Skywalker HK'],"['Casual', 'Simulation', 'Strategy']","['English', 'Traditional Chinese', 'Italian', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese']","['Casual', 'Simulation', 'Strategy', 'VR']","['Single-player', 'Steam Achievements']","['Oct 31, 2019']",['$6.79'],['60%'],[],[],"['0 - 20,000']",['63']
4561,/app/1134250,Hexadrift,['Henagames'],['Henagames'],"['Casual', 'Indie', 'Strategy']",['English'],"['Casual', 'Indie', 'Strategy', 'Puzzle', '2D']","['Single-player', 'Steam Achievements']","['Nov 20, 2019']",['$0.99'],[],[],[],"['0 - 20,000']",['21']
4562,/app/1196940,Particulate,['Mike Turitzin'],['Mike Turitzin'],"['Casual', 'Simulation']",['English'],"['Casual', 'Simulation', 'VR', 'Sandbox', 'Indie', 'Music', 'Relaxing', 'Psychedelic', 'Physics', 'Beautiful']",['Single-player'],"['Dec 16, 2019']",['$4.99'],['50%'],[],[],"['0 - 20,000']",['81']
4563,/app/1202630,The Walsingham Files - Chapter 2,['Sapphire Dragon Productions'],['Sapphire Dragon Productions'],"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",['English'],"['Adventure', 'Indie', 'Casual', 'RPG', 'Simulation', 'Mystery', 'Story Rich', 'Detective', 'Hidden Object', 'America', 'Great Soundtrack', 'Horror', 'Gore', 'Mature', 'Female Protagonist', 'Anime', 'Modern', 'Puzzle']",['Single-player'],"['Dec 12, 2019']",['$2.79'],['60%'],[],[],"['0 - 20,000']",['65']
4564,/app/1220690,RESPITE 2.0,['Modus Interactive'],['Modus Interactive'],"['Casual', 'Simulation']",['English'],"['Casual', 'Simulation', 'Relaxing', 'Music', 'Atmospheric']",['Single-player'],"['Oct 11, 2019']",['$1.49'],['50%'],[],[],"['0 - 20,000']",['35']
4565,/app/941350,Connectome:Pain Control,['Melancholia Studio'],['Melancholia Studio'],"['Action', 'Indie']","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Action', 'Indie', 'Fighting', 'Robots', 'Great Soundtrack', 'Difficult', 'Violent']","['Single-player', 'Steam Achievements', 'Full controller support']","['Jan 28, 2019']",['$7.99'],[],[],[],"['0 - 20,000']",['113']
4566,/app/985620,Space Captain McCallery - Episode 2: Pilgrims in Purple Moss,['Renegade Sector Games'],['Renegade Sector Games'],"['Action', 'Adventure', 'Indie']",['English'],"['Indie', 'Action', 'Adventure', 'Retro', 'Third Person', 'Exploration', 'Sci-fi', 'Singleplayer', 'Difficult', 'Action-Adventure', 'Inventory Management', 'Colorful', '3D', 'Atmospheric', 'Pixel Graphics', 'Shooter', 'Surreal', 'Survival', '3D Platformer']","['Single-player', 'Steam Achievements', 'Partial Controller Support']","['Mar 14, 2019']",['$0.99'],['80%'],[],[],"['0 - 20,000']",['133']
4567,/app/809270,GameLibBooster,['Nurgo Software'],['Nurgo Software'],['Utilities'],['English'],['Utilities'],[''],"['Mar 1, 2019']",['$19.99'],[],[],[],"['0 - 20,000']",['195']
4568,/app/997370,SimpleMovie,['NPCWARE'],['NPCWARE'],"['Casual', 'Indie', 'Simulation']",['English'],"['Simulation', 'Indie', 'Casual', 'Movie', 'Video Production', 'Crafting', 'Sandbox', 'Cartoony', 'Cartoon']",['Single-player'],"['Jan 1, 2019']",['$2.99'],['70%'],[],[],"['0 - 20,000']",['80']
4569,/app/996860,Planet Nine,['Jötunn Games'],['Jötunn Games'],"['Action', 'Indie', 'RPG']",['English'],"['Shooter', 'Combat', 'Action', 'Sci-fi', 'Exploration', ""Shoot 'Em Up"", 'Character Customization', 'Top-Down', 'Open World', 'Singleplayer', 'Robots', 'Adventure', 'Mechs', 'Retro', 'RPG', 'Indie', 'Dark', 'Top-Down Shooter', 'Casual']","['Single-player', 'Steam Achievements']","['Feb 18, 2019']",['$4.99'],[],[],[],"['0 - 20,000']",['226']
4570,/app/843700,El Taco Diablo,['Manne Cederskoog'],['Manne Cederskoog'],"['Action', 'Indie']",['English'],"['Indie', 'Action']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']","['Mar 10, 2019']",['$4.99'],[],[],[],"['0 - 20,000']",['55']
4571,/app/1030180,Dark Tales: Edgar Allan Poe's The Premature Burial Collector's Edition,"['Big Fish Games', 'AMAX Interactive']",['Big Fish Games'],"['Adventure', 'Casual']",['English'],"['Adventure', 'Casual', 'Hidden Object']",['Single-player'],"['Mar 1, 2019']",['$4.99'],['50%'],[],[],"['0 - 20,000']",['39']
4572,/app/957770,WarpThrough,['Roofkat'],['Roofkat'],"['Action', 'Adventure', 'Indie']",['English'],"['Action', 'Indie', 'Adventure', 'Platformer', 'Arcade', 'Fast-Paced', 'Local Co-Op', 'Score Attack', 'Character Action Game', 'Pixel Graphics', '2D', 'Competitive', 'Sci-fi']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together']","['Dec 10, 2019']",['$7.99'],[],[],[],"['0 - 20,000']",['72']
4573,/app/997000,OSIRIS,['Azat Khafizov Design'],['Azat Khafizov Design'],"['Action', 'Adventure', 'Indie', 'Early Access']",['English'],"['Indie', 'Early Access', 'Action', 'Gore', 'Adventure', 'Violent', 'FPS', 'Horror', 'Shooter', 'Sci-fi', 'Atmospheric', 'Singleplayer', 'Blood', 'Futuristic', ""Shoot 'Em Up"", 'Great Soundtrack', 'Space', 'Story Rich', 'Fast-Paced', 'Zombies']",['Single-player'],"['Apr 23, 2019']",['$3.99'],[],[],[],"['0 - 20,000']",['484']
4574,/app/1028340,Spare Teeth VR,"['L2D', 'Level 2 Design']",['Level 2 Design'],"['Indie', 'Sports', 'in Early Access']",['English'],"['Sports', 'Indie', 'Casual', 'VR']",['Single-player'],"['Dec 12, 2019']",['$3.99'],[],[],[],"['0 - 20,000']",['47']
4575,/app/696880,2D Paintball,['2Dio'],['2Dio'],"['Action', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",['English'],"['Action', 'Indie', 'Sports', 'Simulation', 'Strategy', 'Early Access', 'Free to Play', '2D']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Stats', 'Includes level editor']","['May 1, 2019']",['$11.99'],['20%'],[],[],"['0 - 20,000']",['240']
4576,/app/1068700,Mystery of the Ancients: Deadly Cold Collector's Edition,"['Big Fish Games', 'Mariaglorum']",['Big Fish Games'],"['Adventure', 'Casual']",['English'],"['Casual', 'Adventure', 'Hidden Object']",['Single-player'],"['Jun 21, 2019']",['$4.99'],['50%'],[],[],"['0 - 20,000']",['39']
4577,/app/1067050,Deep Dungeon: Gym,['NORSKA'],['NORSKA'],"['Action', 'Adventure', 'Indie', 'RPG']",['English'],"['Action', 'RPG', 'Indie', 'Adventure', 'Violent', 'Nudity', 'Pixel Graphics', 'Rogue-like']","['Single-player', 'Steam Achievements']","['May 5, 2019']",['$0.99'],[],[],[],"['0 - 20,000']",['41']
4578,/app/1063520,Universal Character Generator,['Tony Floyd'],['Tony Floyd'],"['Design & Illustration', 'Photo Editing', 'Utilities', 'Game Development']",['English'],"['Utilities', 'Design & Illustration', 'Game Development', 'Photo Editing']",[''],"['May 22, 2019']",['$22.74'],['35%'],[],[],"['0 - 20,000']",['125']
4579,/app/1053330,SCRAP RUSH!!,['ACQUIRE Corp.'],['ACQUIRE Corp.'],"['Action', 'Casual', 'Indie']","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Action', 'Indie', 'Casual']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together']","['Jun 20, 2019']",['$1.69'],['83%'],[],[],"['0 - 20,000']",['88']
4580,/app/972520,The Misadventure Of Melon,['Rhys510'],['Rhys510'],"['Action', 'Adventure', 'Indie']","['English', 'French', 'Japanese', 'Simplified Chinese']","[""Beat 'em up"", 'Side Scroller', 'Arcade', '2D Fighter', 'Fighting', 'Action-Adventure', 'Cute', 'Cartoony', 'Hand-drawn', 'Colorful', 'Hack and Slash', 'Character Customization', '2D', 'Funny', 'Linear', 'Snow', 'Action', 'Cats', 'Dog', 'Comedy']","['Single-player', 'Steam Achievements']","['Aug 20, 2019']",['$6.99'],[],[],[],"['0 - 20,000']",['46']
4581,/app/1129350,Murgles,['Jumping Pound Games'],['Jumping Pound Games'],"['RPG', 'Strategy', 'in Early Access']",['English'],"['RPG', 'Strategy', 'Turn-Based Combat', 'Funny', 'Strategy RPG', 'Creature Collector']",['Single-player'],"['Oct 30, 2019']",['$8.99'],[],[],[],"['20,000 - 50,000']",['81']
4582,/app/1138900,解梦事务所 (Dream Solutions),['ZY Studio'],['ZY Studio'],"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'in Early Access']","['English', 'Not supported', 'Simplified Chinese']","['Adventure', 'RPG', 'Indie', 'Casual', 'Strategy']",['Single-player'],"['Sep 8, 2019']",['$0.99'],[],[],[],"['0 - 20,000']",['26']
4583,/app/1164470,[MISC] TIMELINES,['Misc.261'],['Misc.261'],"['Casual', 'Indie']",['English'],"['Casual', 'Indie', 'Education', 'Text-Based', 'Minimalist', 'Trivia']","['Single-player', 'Steam Achievements']","['Nov 6, 2019']",['$0.49'],['51%'],[],[],"['0 - 20,000']",['25']
4584,/app/1193460,Bunny Sudoku,['DillyFrame'],['DillyFrame'],"['Casual', 'Indie', 'Strategy']","['English', 'French', 'German', 'Korean', 'Russian', 'Simplified Chinese', 'Japanese']","['Casual', 'Indie', 'Strategy', 'Puzzle', 'Cartoony', 'Third Person', 'Co-op', 'Multiplayer', 'Singleplayer', 'Board Game', 'Tactical', 'Family Friendly', 'Funny', 'Replay Value', 'Relaxing', 'Comedy', 'Difficult', 'Online Co-Op', 'Psychological', 'Tabletop']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Nov 29, 2019']",['$0.59'],['80%'],[],[],"['0 - 20,000']",['30']
4585,/app/1198240,Danger City,"['Hash Technology', '哈视奇科技']",['Hash Technology'],"['Action', 'Adventure', 'Early Access']","['English', 'Simplified Chinese']","['Action', 'Adventure', 'Early Access']",['Single-player'],"['Dec 20, 2019']",['$8.39'],['30%'],[],[],"['0 - 20,000']",['128']
4586,/app/711970,GALACTIC FIELD：Strategy Edition BATE2017 银河领域：策略版 BATE 2017,['Two thousand and one entertainment studio'],['Two thousand and one entertainment studio'],"['Casual', 'Indie', 'Strategy']","['English', 'Simplified Chinese']","['Strategy', 'Indie', 'Casual']",['Single-player'],"['Aug 21, 2019']",['$0.99'],[],[],[],"['0 - 20,000']",['58']
4587,/app/629550,Placebo Effect,['Rapt Interactive'],['Rapt Interactive'],"['Action', 'Adventure', 'Indie']",['English'],"['Action', 'Indie', 'Adventure']","['Single-player', 'Partial Controller Support']","['May 3, 2019']",[],[],[],[],"['20,000 - 50,000']",['81']
4588,/app/1000990,Gun Beat,['Gun Beat'],['Gun Beat'],"['Action', 'Casual', 'Indie']",['English'],"['Action', 'Indie', 'Casual', 'VR']",['Single-player'],"['Jan 14, 2019']",['$6.99'],[],[],[],"['0 - 20,000']",['40']
4589,/app/991530,Choice or Fate,['Branching Conditions'],['Branching Conditions'],"['Adventure', 'Indie', 'RPG']","['English', 'Not supported', 'Russian']","['Adventure', 'RPG', 'Indie', 'RPGMaker']",['Single-player'],"['Jan 9, 2019']",['$1.99'],[],[],[],"['0 - 20,000']",['39']
4590,/app/952930,ArmZ VR,['Televisor'],['Televisor'],"['Action', 'Indie', 'Early Access']",['English'],"['Action', 'Indie', 'Early Access', 'Gore', 'VR']","['Single-player', 'Steam Achievements']","['Mar 28, 2019']",['$14.99'],[],[],[],"['0 - 20,000']",['141']
4591,/app/808220,SCP-087 VR Survivor,['AlexTheCreator'],['AlexTheCreator'],"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",['English'],"['Indie', 'Early Access', 'Adventure', 'Simulation', 'Action', 'Horror', 'VR']",['Single-player'],"['Jan 28, 2019']",['$14.99'],[],[],[],"['0 - 20,000']",['508']
4592,/app/1020390,Beat Blaster,['Ivanovich Games'],['Ivanovich Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Japanese', 'Portuguese', 'Russian']","['Indie', 'Action', 'Casual', 'Simulation', 'Racing', 'Adventure', 'VR', 'Great Soundtrack', 'Memes', 'Music-Based Procedural Generation', 'Futuristic', 'Singleplayer', 'Difficult', 'First-Person', 'Shooter', 'Rhythm', 'Fast-Paced', 'Music', 'Sports', 'Anime', 'VR Only']","['Single-player', 'Steam Leaderboards']","['Feb 15, 2019']",['$7.99'],['60%'],[],[],"['0 - 20,000']",['110']
4593,/app/1022130,CLASH! - Battle Arena,['Mason Butterwick'],['Mason Butterwick'],"['Action', 'Indie']",['English'],"['Action', 'Indie', 'Fighting', '2D Fighter', 'Pixel Graphics', 'Local Multiplayer', 'Casual', 'Retro', 'Singleplayer']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Full controller support', 'Remote Play Together']","['Feb 20, 2019']",['$5.99'],[],[],[],"['0 - 20,000']",['149']
